"ID","Handle","Command","Title","Status","Published","Published At"
"9006837661927","short-sleeve-baby-tee-heather-oatmeal","MERGE","SHORT SLEEVE BABY TEE","Active","true","2024-09-13 07:14:55 -0700"
"9016208851175","high-neck-fitted-tank-heather-oatmeal","MERGE","HIGH NECK FITTED TANK","Active","true","2024-09-19 14:39:07 -0700"
"9016208916711","brody-pant-black-silk","MERGE","BRODY PANT","Active","true","2024-09-20 07:23:22 -0700"
"9016208949479","brody","MERGE","BRODY PANT","Active","true","2024-10-08 06:53:33 -0700"
"9016208982247","constance-top-black-silk","MERGE","CONSTANCE TOP","Active","true","2024-09-20 07:23:05 -0700"
"9016209015015","constance","MERGE","CONSTANCE TOP","Active","true","2024-10-08 06:53:51 -0700"
"9016209277159","cropped-fitted-turtleneck-top-navy","MERGE","CROPPED FITTED TURTLENECK TOP","Active","true","2024-10-16 13:52:17 -0700"
"9016209342695","cropped-fitted-turtleneck-top-1","MERGE","CROPPED FITTED TURTLENECK TOP","Active","true","2024-09-24 07:30:27 -0700"
"9016209375463","cropped-fitted-turtleneck-top-2","MERGE","CROPPED FITTED TURTLENECK TOP","Active","true","2024-09-24 07:30:27 -0700"
"9016209506535","francis-4","MERGE","FRANCIS SWEATER","Active","true","2024-09-27 07:05:29 -0700"
"9017717227751","test-2","MERGE","Test 2","Draft","false",""
"9023728451815","classic-sweatpant-heather-oatmeal","MERGE","CLASSIC SWEATPANT","Active","true","2024-10-06 08:26:34 -0700"
"9023728615655","cropped-half-zip-sweatshirt-heather-oatmeal","MERGE","CROPPED HALF-ZIP SWEATSHIRT","Active","true","2024-10-06 08:26:59 -0700"
"9023728681191","brady-black","MERGE","BRADY SWEATER","Active","true","2024-09-28 20:48:16 -0700"
"9023728746727","theodore-4","MERGE","THEODORE CARDIGAN","Active","true","2024-10-03 21:04:09 -0700"
"9025633288423","straight-leg-sweatpant-heather-oatmeal","MERGE","STRAIGHT LEG SWEATPANT","Active","true","2024-10-10 19:26:13 -0700"
"9025633353959","shrunken-raglan-heather-oatmeal","MERGE","SHRUNKEN RAGLAN SWEATSHIRT","Active","true","2024-10-10 19:38:02 -0700"
"9025633386727","oversized-crewneck-heather-oatmeal","MERGE","OVERSIZED CREWNECK SWEATSHIRT","Active","true","2024-10-10 20:16:09 -0700"
"9025633452263","shrunken-raglan-hoodie-heather-oatmeal","MERGE","SHRUNKEN HOODIE SWEATSHIRT","Active","true","2024-10-10 19:37:42 -0700"
"9038862647527","long-sleeve-fitted-top-moss","MERGE","LONG SLEEVE FITTED TOP","Active","true","2024-11-04 14:11:52 -0800"
"9038862745831","cropped-fitted-turtleneck-top-moss","MERGE","CROPPED FITTED TURTLENECK TOP","Active","true","2024-11-04 14:10:51 -0800"
"9038862844135","long-sleeve-crewneck-mini-dress-moss","MERGE","LONG SLEEVE CREWNECK MINI DRESS","Active","true","2024-10-29 07:50:12 -0700"
"9038863007975","long-sleeve-crewneck-maxi-dress-moss","MERGE","LONG SLEEVE CREWNECK MAXI DRESS","Active","true","2024-10-29 07:49:37 -0700"
"9038863171815","long-sleeve-turtleneck-mini-dress-moss","MERGE","Long Sleeve Turtleneck Mini Dress","Archived","false",""
"9038863270119","long-sleeve-turtleneck-maxi-dress-moss","MERGE","LONG SLEEVE TURTLENECK MAXI DRESS","Active","true","2024-11-04 14:10:51 -0800"
"9038863532263","classic-sweatpant-moss","MERGE","CLASSIC SWEATPANT","Active","true","2024-11-04 14:50:05 -0800"
"9038863696103","straight-leg-sweatpant-moss","MERGE","STRAIGHT LEG SWEATPANT","Active","true","2024-11-04 14:50:06 -0800"
"9038864154855","shrunken-raglan-sweatshirt-moss","MERGE","SHRUNKEN RAGLAN SWEATSHIRT","Active","true","2024-11-04 14:50:05 -0800"
"9038864482535","oversized-crewneck-sweatshirt-moss","MERGE","OVERSIZED CREWNECK SWEATSHIRT","Active","true","2024-11-04 14:50:05 -0800"
"8940201279719","straight-leg-sweatpant-heather-brown","MERGE","Straight Leg Sweatpant","Draft","false",""
"9038864941287","emma-skirt-moss","MERGE","EMMA SKIRT","Active","true","2024-11-04 14:10:51 -0800"
"9038865039591","shrunken-hoodie-sweatshirt-moss","MERGE","Shrunken Hoodie Sweatshirt","Draft","false",""
"9038865268967","fitted-crewneck-short-sleeve-t-shirt-moss","MERGE","FITTED CREWNECK SHORT SLEEVE T-SHIRT","Active","true","2024-11-01 14:28:57 -0700"
"9038865563879","cropped-half-zip-sweatshirt-moss","MERGE","CROPPED HALF-ZIP SWEATSHIRT","Active","true","2024-11-04 14:50:05 -0800"
"9038865826023","ls-baby-tee-moss","MERGE","LONG SLEEVE BABY TEE","Active","true","2024-11-01 07:49:53 -0700"
"9038866055399","short-sleeve-baby-tee-moss","MERGE","SHORT SLEEVE BABY TEE","Active","true","2024-11-01 07:49:16 -0700"
"9038866219239","lounge-pant-moss","MERGE","LOUNGE PANT","Active","true","2024-11-01 07:50:24 -0700"
"9038866383079","emma-cashmere-skirt-moss","MERGE","EMMA SKIRT","Active","true","2024-11-03 00:59:14 -0700"
"9038866481383","brady-moss","MERGE","BRADY SWEATER","Active","true","2024-11-01 16:23:19 -0700"
"9038866579687","lenny-moss","MERGE","LENNY VEST","Active","true","2024-11-03 00:59:14 -0700"
"9038866743527","theodore-moss","MERGE","THEODORE CARDIGAN","Active","true","2024-11-01 16:23:40 -0700"
